Norms_ID,Sport_ID,Position_ID,Norm_Group_ID,Year_ID,Percentile_ID,Metric_ID,Pillar_ID,Norm_Value
16965,2,1,3,2,5,31,6,56.25
16966,2,2,3,2,5,31,6,60.00
16967,2,3,3,2,5,31,6,60.00
16968,2,4,3,2,5,31,6,50.50
16969,2,5,3,2,5,31,6,68.75
16970,2,1,3,2,4,31,6,89.00
16971,2,2,3,2,4,31,6,82.50
16972,2,3,3,2,4,31,6,89.00
16973,2,4,3,2,4,31,6,90.00
16974,2,5,3,2,4,31,6,90.00
16975,2,1,3,2,3,31,6,98.00
16976,2,2,3,2,3,31,6,96.00
16977,2,3,3,2,3,31,6,98.00
16978,2,4,3,2,3,31,6,98.00
16979,2,5,3,2,3,31,6,98.00
16980,2,1,3,2,2,31,6,100.00
16981,2,2,3,2,2,31,6,100.00
16982,2,3,3,2,2,31,6,100.00
16983,2,4,3,2,2,31,6,100.00
16984,2,5,3,2,2,31,6,100.00
16985,2,1,3,2,1,31,6,100.00
16986,2,2,3,2,1,31,6,100.00
16987,2,3,3,2,1,31,6,100.00
16988,2,4,3,2,1,31,6,100.00
16989,2,5,3,2,1,31,6,100.00
17065,2,1,3,2,5,32,6,13.00
17066,2,2,3,2,5,32,6,11.00
17067,2,3,3,2,5,32,6,11.00
17068,2,4,3,2,5,32,6,11.00
17069,2,5,3,2,5,32,6,9.00
17070,2,1,3,2,4,32,6,30.00
17071,2,2,3,2,4,32,6,18.00
17072,2,3,3,2,4,32,6,16.00
17073,2,4,3,2,4,32,6,16.00
17074,2,5,3,2,4,32,6,16.50
17075,2,1,3,2,3,32,6,52.00
17076,2,2,3,2,3,32,6,39.00
17077,2,3,3,2,3,32,6,36.00
17078,2,4,3,2,3,32,6,35.25
17079,2,5,3,2,3,32,6,36.00
17080,2,1,3,2,2,32,6,74.00
17081,2,2,3,2,2,32,6,73.00
17082,2,3,3,2,2,32,6,73.95
17083,2,4,3,2,2,32,6,72.05
17084,2,5,3,2,2,32,6,72.85
17085,2,1,3,2,1,32,6,94.00
17086,2,2,3,2,1,32,6,93.00
17087,2,3,3,2,1,32,6,94.00
17088,2,4,3,2,1,32,6,99.00
17089,2,5,3,2,1,32,6,94.00
17165,2,1,3,2,5,33,6,20.00
17166,2,2,3,2,5,33,6,31.00
17167,2,3,3,2,5,33,6,16.00
17168,2,4,3,2,5,33,6,17.00
17169,2,5,3,2,5,33,6,32.75
17170,2,1,3,2,4,33,6,34.00
17171,2,2,3,2,4,33,6,36.00
17172,2,3,3,2,4,33,6,34.00
17173,2,4,3,2,4,33,6,33.00
17174,2,5,3,2,4,33,6,37.00
17175,2,1,3,2,3,33,6,53.00
17176,2,2,3,2,3,33,6,53.00
17177,2,3,3,2,3,33,6,54.00
17178,2,4,3,2,3,33,6,53.00
17179,2,5,3,2,3,33,6,53.00
17180,2,1,3,2,2,33,6,74.30
17181,2,2,3,2,2,33,6,73.55
17182,2,3,3,2,2,33,6,73.00
17183,2,4,3,2,2,33,6,73.00
17184,2,5,3,2,2,33,6,72.00
17185,2,1,3,2,1,33,6,99.00
17186,2,2,3,2,1,33,6,93.00
17187,2,3,3,2,1,33,6,99.00
17188,2,4,3,2,1,33,6,93.00
17189,2,5,3,2,1,33,6,94.00
17265,2,1,3,2,5,97,6,47.00
17266,2,2,3,2,5,97,6,62.00
17267,2,3,3,2,5,97,6,62.00
17268,2,4,3,2,5,97,6,62.00
17269,2,5,3,2,5,97,6,62.00
17270,2,1,3,2,4,97,6,62.00
17271,2,2,3,2,4,97,6,77.00
17272,2,3,3,2,4,97,6,82.00
17273,2,4,3,2,4,97,6,82.00
17274,2,5,3,2,4,97,6,82.00
17275,2,1,3,2,3,97,6,86.00
17276,2,2,3,2,3,97,6,86.00
17277,2,3,3,2,3,97,6,86.00
17278,2,4,3,2,3,97,6,86.00
17279,2,5,3,2,3,97,6,86.00
17280,2,1,3,2,2,97,6,95.00
17281,2,2,3,2,2,97,6,95.00
17282,2,3,3,2,2,97,6,96.90
17283,2,4,3,2,2,97,6,95.00
17284,2,5,3,2,2,97,6,95.00
17285,2,1,3,2,1,97,6,99.00
17286,2,2,3,2,1,97,6,97.00
17287,2,3,3,2,1,97,6,99.00
17288,2,4,3,2,1,97,6,97.00
17289,2,5,3,2,1,97,6,97.00
17365,2,1,3,2,5,98,6,42.00
17366,2,2,3,2,5,98,6,42.00
17367,2,3,3,2,5,98,6,42.00
17368,2,4,3,2,5,98,6,42.00
17369,2,5,3,2,5,98,6,42.00
17370,2,1,3,2,4,98,6,50.00
17371,2,2,3,2,4,98,6,50.00
17372,2,3,3,2,4,98,6,50.00
17373,2,4,3,2,4,98,6,50.00
17374,2,5,3,2,4,98,6,50.00
17375,2,1,3,2,3,98,6,68.00
17376,2,2,3,2,3,98,6,68.00
17377,2,3,3,2,3,98,6,68.00
17378,2,4,3,2,3,98,6,68.00
17379,2,5,3,2,3,98,6,68.00
17380,2,1,3,2,2,98,6,84.00
17381,2,2,3,2,2,98,6,84.00
17382,2,3,3,2,2,98,6,95.40
17383,2,4,3,2,2,98,6,84.00
17384,2,5,3,2,2,98,6,84.00
17385,2,1,3,2,1,98,6,96.00
17386,2,2,3,2,1,98,6,96.00
17387,2,3,3,2,1,98,6,96.00
17388,2,4,3,2,1,98,6,96.00
17389,2,5,3,2,1,98,6,96.00
17465,2,1,3,2,5,96,6,26.00
17466,2,2,3,2,5,96,6,26.00
17467,2,3,3,2,5,96,6,26.00
17468,2,4,3,2,5,96,6,26.00
17469,2,5,3,2,5,96,6,26.00
17470,2,1,3,2,4,96,6,36.00
17471,2,2,3,2,4,96,6,41.00
17472,2,3,3,2,4,96,6,38.00
17473,2,4,3,2,4,96,6,36.00
17474,2,5,3,2,4,96,6,36.00
17475,2,1,3,2,3,96,6,46.00
17476,2,2,3,2,3,96,6,51.00
17477,2,3,3,2,3,96,6,51.00
17478,2,4,3,2,3,96,6,46.00
17479,2,5,3,2,3,96,6,51.00
17480,2,1,3,2,2,96,6,61.00
17481,2,2,3,2,2,96,6,66.00
17482,2,3,3,2,2,96,6,61.00
17483,2,4,3,2,2,96,6,61.00
17484,2,5,3,2,2,96,6,66.00
17485,2,1,3,2,1,96,6,86.00
17486,2,2,3,2,1,96,6,81.00
17487,2,3,3,2,1,96,6,86.00
17488,2,4,3,2,1,96,6,81.00
17489,2,5,3,2,1,96,6,95.00
17525,2,1,3,2,1,36,5,1.53
17526,2,1,3,2,2,36,5,1.72
17527,2,1,3,2,3,36,5,1.84
17528,2,1,3,2,4,36,5,1.93
17529,2,1,3,2,5,36,5,2.06
17575,2,5,3,2,5,41,9,28.15
17576,2,5,3,2,4,41,9,44.72
17577,2,5,3,2,3,41,9,64.37
17578,2,5,3,2,2,41,9,90.47
17579,2,5,3,2,1,41,9,100.00
17610,2,5,3,2,5,44,9,51.34
17611,2,5,3,2,4,44,9,75.59
17612,2,5,3,2,3,44,9,91.65
17613,2,5,3,2,2,44,9,99.36
17614,2,5,3,2,1,44,9,100.00
17645,2,5,3,2,5,40,9,30.47
17646,2,5,3,2,4,40,9,48.32
17647,2,5,3,2,3,40,9,71.05
17648,2,5,3,2,2,40,9,95.51
17649,2,5,3,2,1,40,9,100.00
17680,2,5,3,2,5,43,9,23.60
17681,2,5,3,2,4,43,9,33.72
17682,2,5,3,2,3,43,9,48.93
17683,2,5,3,2,2,43,9,81.60
17684,2,5,3,2,1,43,9,99.95
17715,2,5,3,2,5,42,9,22.54
17716,2,5,3,2,4,42,9,34.79
17717,2,5,3,2,3,42,9,54.11
17718,2,5,3,2,2,42,9,94.55
17719,2,5,3,2,1,42,9,99.99
17750,2,5,3,2,4,35,7,55.95
17751,2,5,3,2,5,35,7,53.79
17752,2,5,3,2,3,35,7,57.81
17753,2,5,3,2,2,35,7,60.96
17754,2,5,3,2,1,35,7,67.17
17785,2,5,3,2,4,39,7,55.85
17786,2,5,3,2,5,39,7,53.36
17787,2,5,3,2,3,39,7,58.22
17788,2,5,3,2,2,39,7,60.85
17789,2,5,3,2,1,39,7,65.45
17820,2,5,3,2,4,34,7,56.81
17821,2,5,3,2,5,34,7,54.88
17822,2,5,3,2,3,34,7,58.81
17823,2,5,3,2,2,34,7,61.67
17824,2,5,3,2,1,34,7,67.08
17855,2,5,3,2,4,38,7,56.81
17856,2,5,3,2,5,38,7,54.48
17857,2,5,3,2,3,38,7,58.77
17858,2,5,3,2,2,38,7,61.68
17859,2,5,3,2,1,38,7,66.42
17890,2,5,3,2,4,37,7,55.12
17891,2,5,3,2,5,37,7,52.97
17892,2,5,3,2,3,37,7,57.58
17893,2,5,3,2,2,37,7,61.04
17894,2,5,3,2,1,37,7,65.45
18025,2,1,3,2,5,105,2,62.00
18026,2,2,3,2,5,105,2,61.00
18027,2,3,3,2,5,105,2,60.00
18028,2,4,3,2,5,105,2,59.00
18029,2,5,3,2,5,105,2,61.00
18030,2,1,3,2,4,105,2,65.00
18031,2,2,3,2,4,105,2,65.00
18032,2,3,3,2,4,105,2,63.00
18033,2,4,3,2,4,105,2,62.00
18034,2,5,3,2,4,105,2,65.00
18035,2,1,3,2,3,105,2,68.00
18036,2,2,3,2,3,105,2,68.25
18037,2,3,3,2,3,105,2,67.00
18038,2,4,3,2,3,105,2,66.00
18039,2,5,3,2,3,105,2,68.00
18040,2,1,3,2,2,105,2,73.00
18041,2,2,3,2,2,105,2,73.00
18042,2,3,3,2,2,105,2,71.00
18043,2,4,3,2,2,105,2,71.25
18044,2,5,3,2,2,105,2,73.00
18045,2,1,3,2,1,105,2,86.00
18046,2,2,3,2,1,105,2,78.00
18047,2,3,3,2,1,105,2,80.00
18048,2,4,3,2,1,105,2,79.00
18049,2,5,3,2,1,105,2,81.00
18200,2,1,3,2,5,104,1,62.20
18201,2,2,3,2,5,104,1,61.00
18202,2,3,3,2,5,104,1,59.40
18203,2,4,3,2,5,104,1,59.70
18204,2,5,3,2,5,104,1,62.00
18205,2,1,3,2,4,104,1,71.50
18206,2,2,3,2,4,104,1,70.50
18207,2,3,3,2,4,104,1,66.70
18208,2,4,3,2,4,104,1,66.00
18209,2,5,3,2,4,104,1,69.80
18210,2,1,3,2,3,104,1,80.00
18211,2,2,3,2,3,104,1,78.05
18212,2,3,3,2,3,104,1,74.00
18213,2,4,3,2,3,104,1,75.60
18214,2,5,3,2,3,104,1,77.90
18215,2,1,3,2,2,104,1,94.58
18216,2,2,3,2,2,104,1,93.26
18217,2,3,3,2,2,104,1,86.16
18218,2,4,3,2,2,104,1,87.25
18219,2,5,3,2,2,104,1,92.12
18220,2,1,3,2,1,104,1,112.20
18221,2,2,3,2,1,104,1,115.00
18222,2,3,3,2,1,104,1,99.00
18223,2,4,3,2,1,104,1,116.40
18224,2,5,3,2,1,104,1,114.80
18375,2,1,3,2,5,103,1,68.00
18376,2,2,3,2,5,103,1,66.15
18377,2,3,3,2,5,103,1,63.60
18378,2,4,3,2,5,103,1,64.00
18379,2,5,3,2,5,103,1,67.20
18380,2,1,3,2,4,103,1,76.00
18381,2,2,3,2,4,103,1,74.00
18382,2,3,3,2,4,103,1,71.40
18383,2,4,3,2,4,103,1,71.00
18384,2,5,3,2,4,103,1,75.40
18385,2,1,3,2,3,103,1,85.95
18386,2,2,3,2,3,103,1,84.25
18387,2,3,3,2,3,103,1,80.20
18388,2,4,3,2,3,103,1,79.60
18389,2,5,3,2,3,103,1,85.60
18390,2,1,3,2,2,103,1,98.98
18391,2,2,3,2,2,103,1,100.19
18392,2,3,3,2,2,103,1,92.96
18393,2,4,3,2,2,103,1,95.10
18394,2,5,3,2,2,103,1,99.70
18395,2,1,3,2,1,103,1,119.00
18396,2,2,3,2,1,103,1,112.00
18397,2,3,3,2,1,103,1,113.00
18398,2,4,3,2,1,103,1,124.00
18399,2,5,3,2,1,103,1,121.40
18550,2,1,3,2,5,102,1,67.00
18551,2,2,3,2,5,102,1,64.00
18552,2,3,3,2,5,102,1,70.00
18553,2,4,3,2,5,102,1,71.75
18554,2,5,3,2,5,102,1,65.25
18555,2,1,3,2,4,102,1,71.00
18556,2,2,3,2,4,102,1,72.00
18557,2,3,3,2,4,102,1,74.00
18558,2,4,3,2,4,102,1,76.00
18559,2,5,3,2,4,102,1,70.00
18560,2,1,3,2,3,102,1,77.00
18561,2,2,3,2,3,102,1,76.00
18562,2,3,3,2,3,102,1,81.00
18563,2,4,3,2,3,102,1,81.25
18564,2,5,3,2,3,102,1,76.00
18565,2,1,3,2,2,102,1,84.00
18566,2,2,3,2,2,102,1,82.00
18567,2,3,3,2,2,102,1,88.00
18568,2,4,3,2,2,102,1,88.00
18569,2,5,3,2,2,102,1,86.00
18570,2,1,3,2,1,102,1,90.00
18571,2,2,3,2,1,102,1,89.00
18572,2,3,3,2,1,102,1,94.00
18573,2,4,3,2,1,102,1,103.00
18574,2,5,3,2,1,102,1,94.00
18725,2,1,3,2,5,101,1,5.73
18726,2,2,3,2,5,101,1,5.72
18727,2,3,3,2,5,101,1,5.51
18728,2,4,3,2,5,101,1,5.39
18729,2,5,3,2,5,101,1,5.70
18730,2,1,3,2,4,101,1,5.40
18731,2,2,3,2,4,101,1,5.48
18732,2,3,3,2,4,101,1,5.22
18733,2,4,3,2,4,101,1,5.18
18734,2,5,3,2,4,101,1,5.52
18735,2,1,3,2,3,101,1,5.20
18736,2,2,3,2,3,101,1,5.28
18737,2,3,3,2,3,101,1,5.01
18738,2,4,3,2,3,101,1,4.93
18739,2,5,3,2,3,101,1,5.30
18740,2,1,3,2,2,101,1,4.94
18741,2,2,3,2,2,101,1,5.00
18742,2,3,3,2,2,101,1,4.79
18743,2,4,3,2,2,101,1,4.68
18744,2,5,3,2,2,101,1,4.98
18745,2,1,3,2,1,101,1,4.80
18746,2,2,3,2,1,101,1,4.86
18747,2,3,3,2,1,101,1,4.59
18748,2,4,3,2,1,101,1,4.46
18749,2,5,3,2,1,101,1,4.70
18900,2,1,3,2,5,100,1,13.79
18901,2,2,3,2,5,100,1,13.56
18902,2,3,3,2,5,100,1,12.98
18903,2,4,3,2,5,100,1,12.80
18904,2,5,3,2,5,100,1,13.97
18905,2,1,3,2,4,100,1,13.10
18906,2,2,3,2,4,100,1,13.01
18907,2,3,3,2,4,100,1,12.50
18908,2,4,3,2,4,100,1,12.38
18909,2,5,3,2,4,100,1,13.19
18910,2,1,3,2,3,100,1,12.54
18911,2,2,3,2,3,100,1,12.53
18912,2,3,3,2,3,100,1,12.00
18913,2,4,3,2,3,100,1,11.98
18914,2,5,3,2,3,100,1,12.57
18915,2,1,3,2,2,100,1,12.03
18916,2,2,3,2,2,100,1,11.86
18917,2,3,3,2,2,100,1,11.51
18918,2,4,3,2,2,100,1,11.41
18919,2,5,3,2,2,100,1,12.00
18920,2,1,3,2,1,100,1,11.12
18921,2,2,3,2,1,100,1,11.15
18922,2,3,3,2,1,100,1,10.98
18923,2,4,3,2,1,100,1,10.64
18924,2,5,3,2,1,100,1,11.18
19075,2,1,3,2,5,99,1,3.44
19076,2,2,3,2,5,99,1,3.40
19077,2,3,3,2,5,99,1,3.27
19078,2,4,3,2,5,99,1,3.24
19079,2,5,3,2,5,99,1,3.45
19080,2,1,3,2,4,99,1,3.30
19081,2,2,3,2,4,99,1,3.26
19082,2,3,3,2,4,99,1,3.13
19083,2,4,3,2,4,99,1,3.11
19084,2,5,3,2,4,99,1,3.28
19085,2,1,3,2,3,99,1,3.16
19086,2,2,3,2,3,99,1,3.12
19087,2,3,3,2,3,99,1,3.02
19088,2,4,3,2,3,99,1,2.99
19089,2,5,3,2,3,99,1,3.15
19090,2,1,3,2,2,99,1,2.96
19091,2,2,3,2,2,99,1,2.95
19092,2,3,3,2,2,99,1,2.87
19093,2,4,3,2,2,99,1,2.85
19094,2,5,3,2,2,99,1,2.99
19095,2,1,3,2,1,99,1,2.79
19096,2,2,3,2,1,99,1,2.73
19097,2,3,3,2,1,99,1,2.74
19098,2,4,3,2,1,99,1,2.66
19099,2,5,3,2,1,99,1,2.74
19135,2,1,3,2,1,112,5,1.53
19136,2,1,3,2,2,112,5,1.72
19137,2,1,3,2,3,112,5,1.84
19138,2,1,3,2,4,112,5,1.93
19139,2,1,3,2,5,112,5,2.06
19285,2,1,3,2,5,107,4,52.00
19286,2,2,3,2,5,107,4,51.00
19287,2,3,3,2,5,107,4,52.00
19288,2,4,3,2,5,107,4,52.00
19289,2,5,3,2,5,107,4,51.00
19290,2,1,3,2,4,107,4,55.00
19291,2,2,3,2,4,107,4,54.00
19292,2,3,3,2,4,107,4,55.00
19293,2,4,3,2,4,107,4,56.00
19294,2,5,3,2,4,107,4,54.00
19295,2,1,3,2,3,107,4,58.00
19296,2,2,3,2,3,107,4,57.00
19297,2,3,3,2,3,107,4,59.00
19298,2,4,3,2,3,107,4,58.00
19299,2,5,3,2,3,107,4,57.00
19300,2,1,3,2,2,107,4,63.00
19301,2,2,3,2,2,107,4,61.00
19302,2,3,3,2,2,107,4,62.00
19303,2,4,3,2,2,107,4,63.00
19304,2,5,3,2,2,107,4,61.00
19305,2,1,3,2,1,107,4,72.00
19306,2,2,3,2,1,107,4,67.00
19307,2,3,3,2,1,107,4,71.00
19308,2,4,3,2,1,107,4,68.00
19309,2,5,3,2,1,107,4,66.00
19460,2,1,3,2,5,106,2,62.00
19461,2,2,3,2,5,106,2,61.00
19462,2,3,3,2,5,106,2,60.00
19463,2,4,3,2,5,106,2,59.00
19464,2,5,3,2,5,106,2,61.00
19465,2,1,3,2,4,106,2,65.00
19466,2,2,3,2,4,106,2,65.00
19467,2,3,3,2,4,106,2,63.00
19468,2,4,3,2,4,106,2,62.00
19469,2,5,3,2,4,106,2,65.00
19470,2,1,3,2,3,106,2,68.00
19471,2,2,3,2,3,106,2,68.25
19472,2,3,3,2,3,106,2,67.00
19473,2,4,3,2,3,106,2,66.00
19474,2,5,3,2,3,106,2,68.00
19475,2,1,3,2,2,106,2,73.00
19476,2,2,3,2,2,106,2,73.00
19477,2,3,3,2,2,106,2,71.00
19478,2,4,3,2,2,106,2,71.25
19479,2,5,3,2,2,106,2,73.00
19480,2,1,3,2,1,106,2,86.00
19481,2,2,3,2,1,106,2,78.00
19482,2,3,3,2,1,106,2,80.00
19483,2,4,3,2,1,106,2,79.00
19484,2,5,3,2,1,106,2,81.00
19635,2,1,3,2,5,108,4,52.00
19636,2,2,3,2,5,108,4,51.00
19637,2,3,3,2,5,108,4,52.00
19638,2,4,3,2,5,108,4,52.00
19639,2,5,3,2,5,108,4,51.00
19640,2,1,3,2,4,108,4,55.00
19641,2,2,3,2,4,108,4,54.00
19642,2,3,3,2,4,108,4,55.00
19643,2,4,3,2,4,108,4,56.00
19644,2,5,3,2,4,108,4,54.00
19645,2,1,3,2,3,108,4,58.00
19646,2,2,3,2,3,108,4,57.00
19647,2,3,3,2,3,108,4,59.00
19648,2,4,3,2,3,108,4,58.00
19649,2,5,3,2,3,108,4,57.00
19650,2,1,3,2,2,108,4,63.00
19651,2,2,3,2,2,108,4,61.00
19652,2,3,3,2,2,108,4,62.00
19653,2,4,3,2,2,108,4,63.00
19654,2,5,3,2,2,108,4,61.00
19655,2,1,3,2,1,108,4,72.00
19656,2,2,3,2,1,108,4,67.00
19657,2,3,3,2,1,108,4,71.00
19658,2,4,3,2,1,108,4,68.00
19659,2,5,3,2,1,108,4,66.00
19810,2,1,3,2,5,109,4,52.00
19811,2,2,3,2,5,109,4,51.00
19812,2,3,3,2,5,109,4,52.00
19813,2,4,3,2,5,109,4,52.00
19814,2,5,3,2,5,109,4,51.00
19815,2,1,3,2,4,109,4,55.00
19816,2,2,3,2,4,109,4,54.00
19817,2,3,3,2,4,109,4,55.00
19818,2,4,3,2,4,109,4,56.00
19819,2,5,3,2,4,109,4,54.00
19820,2,1,3,2,3,109,4,58.00
19821,2,2,3,2,3,109,4,57.00
19822,2,3,3,2,3,109,4,59.00
19823,2,4,3,2,3,109,4,58.00
19824,2,5,3,2,3,109,4,57.00
19825,2,1,3,2,2,109,4,63.00
19826,2,2,3,2,2,109,4,61.00
19827,2,3,3,2,2,109,4,62.00
19828,2,4,3,2,2,109,4,63.00
19829,2,5,3,2,2,109,4,61.00
19830,2,1,3,2,1,109,4,72.00
19831,2,2,3,2,1,109,4,67.00
19832,2,3,3,2,1,109,4,71.00
19833,2,4,3,2,1,109,4,68.00
19834,2,5,3,2,1,109,4,66.00
19985,2,1,3,2,5,110,4,52.00
19986,2,2,3,2,5,110,4,51.00
19987,2,3,3,2,5,110,4,52.00
19988,2,4,3,2,5,110,4,52.00
19989,2,5,3,2,5,110,4,51.00
19990,2,1,3,2,4,110,4,55.00
19991,2,2,3,2,4,110,4,54.00
19992,2,3,3,2,4,110,4,55.00
19993,2,4,3,2,4,110,4,56.00
19994,2,5,3,2,4,110,4,54.00
19995,2,1,3,2,3,110,4,58.00
19996,2,2,3,2,3,110,4,57.00
19997,2,3,3,2,3,110,4,59.00
19998,2,4,3,2,3,110,4,58.00
19999,2,5,3,2,3,110,4,57.00
20000,2,1,3,2,2,110,4,63.00
20001,2,2,3,2,2,110,4,61.00
20002,2,3,3,2,2,110,4,62.00
20003,2,4,3,2,2,110,4,63.00
20004,2,5,3,2,2,110,4,61.00
20005,2,1,3,2,1,110,4,72.00
20006,2,2,3,2,1,110,4,67.00
20007,2,3,3,2,1,110,4,71.00
20008,2,4,3,2,1,110,4,68.00
20009,2,5,3,2,1,110,4,66.00
20160,2,1,3,2,5,111,4,52.00
20161,2,2,3,2,5,111,4,51.00
20162,2,3,3,2,5,111,4,52.00
20163,2,4,3,2,5,111,4,52.00
20164,2,5,3,2,5,111,4,51.00
20165,2,1,3,2,4,111,4,55.00
20166,2,2,3,2,4,111,4,54.00
20167,2,3,3,2,4,111,4,55.00
20168,2,4,3,2,4,111,4,56.00
20169,2,5,3,2,4,111,4,54.00
20170,2,1,3,2,3,111,4,58.00
20171,2,2,3,2,3,111,4,57.00
20172,2,3,3,2,3,111,4,59.00
20173,2,4,3,2,3,111,4,58.00
20174,2,5,3,2,3,111,4,57.00
20175,2,1,3,2,2,111,4,63.00
20176,2,2,3,2,2,111,4,61.00
20177,2,3,3,2,2,111,4,62.00
20178,2,4,3,2,2,111,4,63.00
20179,2,5,3,2,2,111,4,61.00
20180,2,1,3,2,1,111,4,72.00
20181,2,2,3,2,1,111,4,67.00
20182,2,3,3,2,1,111,4,71.00
20183,2,4,3,2,1,111,4,68.00
20184,2,5,3,2,1,111,4,66.00
20220,2,1,3,2,1,113,5,1.53
20221,2,1,3,2,2,113,5,1.72
20222,2,1,3,2,3,113,5,1.84
20223,2,1,3,2,4,113,5,1.93
20224,2,1,3,2,5,113,5,2.06
20255,2,1,3,2,1,114,5,1.53
20256,2,1,3,2,2,114,5,1.72
20257,2,1,3,2,3,114,5,1.84
20258,2,1,3,2,4,114,5,1.93
20259,2,1,3,2,5,114,5,2.06
20305,2,5,3,2,5,115,7,54.88
20306,2,5,3,2,4,115,7,56.81
20307,2,5,3,2,3,115,7,58.81
20308,2,5,3,2,2,115,7,61.67
20309,2,5,3,2,1,115,7,67.08
20340,2,5,3,2,5,116,7,53.36
20341,2,5,3,2,4,116,7,55.85
20342,2,5,3,2,3,116,7,58.22
20343,2,5,3,2,2,116,7,60.85
20344,2,5,3,2,1,116,7,65.45
20375,2,5,3,2,5,117,7,53.79
20376,2,5,3,2,4,117,7,55.95
20377,2,5,3,2,3,117,7,57.81
20378,2,5,3,2,2,117,7,60.96
20379,2,5,3,2,1,117,7,67.17
20410,2,5,3,2,5,118,7,52.97
20411,2,5,3,2,4,118,7,55.12
20412,2,5,3,2,3,118,7,57.58
20413,2,5,3,2,2,118,7,61.04
20414,2,5,3,2,1,118,7,65.45
20445,2,5,3,2,5,119,7,54.48
20446,2,5,3,2,4,119,7,56.81
20447,2,5,3,2,3,119,7,58.77
20448,2,5,3,2,2,119,7,61.68
20449,2,5,3,2,1,119,7,66.42
20480,2,5,3,2,5,120,9,30.47
20481,2,5,3,2,4,120,9,48.32
20482,2,5,3,2,3,120,9,71.05
20483,2,5,3,2,2,120,9,95.51
20484,2,5,3,2,1,120,9,100.00
20515,2,5,3,2,5,121,9,51.34
20516,2,5,3,2,4,121,9,75.59
20517,2,5,3,2,3,121,9,91.65
20518,2,5,3,2,2,121,9,99.36
20519,2,5,3,2,1,121,9,100.00
20550,2,5,3,2,5,122,9,28.15
20551,2,5,3,2,4,122,9,44.72
20552,2,5,3,2,3,122,9,64.37
20553,2,5,3,2,2,122,9,90.47
20554,2,5,3,2,1,122,9,100.00
20585,2,5,3,2,5,123,9,22.54
20586,2,5,3,2,4,123,9,34.79
20587,2,5,3,2,3,123,9,54.11
20588,2,5,3,2,2,123,9,94.55
20589,2,5,3,2,1,123,9,99.99
20620,2,5,3,2,5,124,9,23.60
20621,2,5,3,2,4,124,9,33.72
20622,2,5,3,2,3,124,9,48.93
20623,2,5,3,2,2,124,9,81.60
20624,2,5,3,2,1,124,9,99.95
20980,2,1,3,2,5,127,1,3.44
20981,2,2,3,2,5,127,1,3.40
20982,2,3,3,2,5,127,1,3.27
20983,2,4,3,2,5,127,1,3.24
20984,2,5,3,2,5,127,1,3.45
20985,2,1,3,2,4,127,1,3.30
20986,2,2,3,2,4,127,1,3.26
20987,2,3,3,2,4,127,1,3.13
20988,2,4,3,2,4,127,1,3.11
20989,2,5,3,2,4,127,1,3.28
20990,2,1,3,2,3,127,1,3.16
20991,2,2,3,2,3,127,1,3.12
20992,2,3,3,2,3,127,1,3.02
20993,2,4,3,2,3,127,1,2.99
20994,2,5,3,2,3,127,1,3.15
20995,2,1,3,2,2,127,1,2.96
20996,2,2,3,2,2,127,1,2.95
20997,2,3,3,2,2,127,1,2.87
20998,2,4,3,2,2,127,1,2.85
20999,2,5,3,2,2,127,1,2.99
21000,2,1,3,2,1,127,1,2.79
21001,2,2,3,2,1,127,1,2.73
21002,2,3,3,2,1,127,1,2.74
21003,2,4,3,2,1,127,1,2.66
21004,2,5,3,2,1,127,1,2.74
21080,2,1,3,2,5,128,1,13.79
21081,2,2,3,2,5,128,1,13.56
21082,2,3,3,2,5,128,1,12.98
21083,2,4,3,2,5,128,1,12.80
21084,2,5,3,2,5,128,1,13.97
21085,2,1,3,2,4,128,1,13.10
21086,2,2,3,2,4,128,1,13.01
21087,2,3,3,2,4,128,1,12.50
21088,2,4,3,2,4,128,1,12.38
21089,2,5,3,2,4,128,1,13.19
21090,2,1,3,2,3,128,1,12.54
21091,2,2,3,2,3,128,1,12.53
21092,2,3,3,2,3,128,1,12.00
21093,2,4,3,2,3,128,1,11.98
21094,2,5,3,2,3,128,1,12.57
21095,2,1,3,2,2,128,1,12.03
21096,2,2,3,2,2,128,1,11.86
21097,2,3,3,2,2,128,1,11.51
21098,2,4,3,2,2,128,1,11.41
21099,2,5,3,2,2,128,1,12.00
21100,2,1,3,2,1,128,1,11.12
21101,2,2,3,2,1,128,1,11.15
21102,2,3,3,2,1,128,1,10.98
21103,2,4,3,2,1,128,1,10.64
21104,2,5,3,2,1,128,1,11.18
21180,2,1,3,2,5,126,4,52.00
21181,2,2,3,2,5,126,4,51.00
21182,2,3,3,2,5,126,4,52.00
21183,2,4,3,2,5,126,4,52.00
21184,2,5,3,2,5,126,4,51.00
21185,2,1,3,2,4,126,4,55.00
21186,2,2,3,2,4,126,4,54.00
21187,2,3,3,2,4,126,4,55.00
21188,2,4,3,2,4,126,4,56.00
21189,2,5,3,2,4,126,4,54.00
21190,2,1,3,2,3,126,4,58.00
21191,2,2,3,2,3,126,4,57.00
21192,2,3,3,2,3,126,4,59.00
21193,2,4,3,2,3,126,4,58.00
21194,2,5,3,2,3,126,4,57.00
21195,2,1,3,2,2,126,4,63.00
21196,2,2,3,2,2,126,4,61.00
21197,2,3,3,2,2,126,4,62.00
